data/BP_videos/6.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-56,121.22,,-5.05,-5.05,-30.40,,,,,
-55,113.61,,-12.76,9.88,,,,,,
-54,113.28,,-7.24,5.01,,,,,,
-53,119.75,,-5.43,,,,,,,
-52,117.47,,-0.71,,,,,,,
-51,121.14,,-1.92,21.90,,,,,,
-50,114.97,,-3.21,28.30,,,,,,
-49,119.36,,-8.64,15.36,,,,,,
-48,121.25,,-4.68,18.93,,,,,,
-47,120.45,,-4.46,26.77,,,,,,
-46,120.07,,2.62,5.23,,,,,,
-45,120.66,,5.31,8.29,,,,,,
-44,122.45,,15.92,21.62,,,,,,
-43,123.29,,,23.97,,,,,,
-42,122.38,,-3.55,20.06,,,,,,
-41,125.38,,-0.55,23.06,,,,,,
-40,127.36,,-0.64,79.36,,,,,,
-39,130.64,,5.74,5.74,,,,,,
-38,131.61,,8.68,,,,,,,
-37,131.64,,4.74,4.74,,,,,,
-36,132.77,,10.81,10.81,,,,,,
-35,135.24,,14.65,14.65,,,,,,
-34,140.77,,17.77,17.77,,,,,,
-33,142.79,,26.63,26.63,,,,,,
-32,146.76,,25.86,25.86,,,,,,
-31,149.83,,32.74,32.74,,,,,,-35.23
-30,154.76,,42.27,34.94,,,,,,-28.61
-29,150.01,,26.69,,,,,,,
-28,149.83,,25.46,32.98,,,,,,
-27,147.64,,36.61,12.81,,,,,,
-26,149.13,,30.13,6.33,,,,,,
-25,148.63,,37.56,5.83,,,,,,
-24,144.66,,43.26,4.26,,,,,,
-23,141.76,,32.97,-8.10,,,,,,
-22,138.94,,36.79,-2.49,,,,,,
-21,136.96,,42.74,42.74,,,,,,
-20,142.60,,48.43,37.85,,,,,,
-19,139.36,,35.36,-4.64,,,,,,
-18,140.36,,44.36,4.36,,,,,,
-17,147.71,,36.68,4.95,,,,,,
-16,144.78,,41.68,9.95,,,,,,
-15,152.06,,42.21,,-31.13,,,,,
-14,157.91,,43.98,,-27.54,,,,,-20.05
-13,159.12,,46.54,,,,,,,-17.11
-12,155.36,,,27.36,,,,,,
-11,155.31,,32.83,,,,,,,
-10,159.21,,25.27,56.79,,,,,,
-9,164.59,,22.77,54.29,,,,,,
-8,164.09,,14.40,53.79,,,,,,
-7,167.10,,13.34,143.21,-27.05,,,,,
-6,165.36,,9.82,56.35,,,,,,
-5,168.86,,0.86,64.86,,,,,,
-4,173.27,,12.37,69.55,-22.32,,,,,
-3,168.13,,3.44,66.18,,,,,,
-2,157.86,,-2.14,53.86,,,,,,
-1,161.27,,18.41,63.54,-21.19,,,,,-12.01
0,157.84,,0.00,7.89,,,,,,
1,160.44,,2.39,10.29,-12.53,,,,,-12.53
2,223.46,,147.07,66.32,-61.75,,,,,-56.31
3,219.21,,140.52,140.52,-50.91,,,,,-10.62
4,221.40,,136.98,136.98,-64.81,,,,,-61.53
5,228.25,,141.98,141.98,-60.64,,,,,-7.49
6,229.44,,143.39,143.39,-71.50,,,,,-68.72
7,229.55,,142.31,142.31,-63.70,,,,,-67.20
8,224.81,,144.43,144.43,-1.75,,,,,-4.24
9,230.59,,142.18,134.18,-6.38,,,,,-1.61
10,224.44,,145.51,137.57,-7.13,,,,,-5.51
11,232.49,,147.15,147.15,-10.45,,,,,-4.55
12,230.57,,144.36,144.36,-2.79,,,,,-2.47
13,231.30,,143.52,143.52,-8.47,,,,,-3.09
14,232.98,,146.81,146.81,-3.15,,,,,-2.47
15,230.30,,142.45,142.45,-8.47,,,,,-7.14
16,228.80,,140.68,140.54,-10.45,,,,,-0.99
17,232.37,,144.45,144.45,-3.77,,,,,-3.09
18,230.09,,141.28,141.28,-3.59,,,,,-3.59
19,228.97,,148.58,140.58,-5.53,,,,,-1.51
20,234.71,,146.95,146.95,-3.25,,,,,-6.62
21,235.67,,149.00,149.00,-5.99,,,,,-1.51
22,231.81,,153.43,145.57,-2.59,,,,,1.51
23,232.95,,152.56,144.56,-5.58,,,,,-1.51
24,235.00,,157.02,149.23,-2.68,,,,,1.51
25,235.85,,157.67,149.88,-5.56,,,,,-1.51
26,238.02,,159.25,151.47,-3.21,,,,,-3.21
27,239.73,,161.53,153.73,-1.65,,,,,-1.65
28,,,,,,,,,,
29,,,,,,,,,,
30,,,,,,,,,,
31,,,,,,,,,,
32,,,,,,,,,,
33,,,,,,,,,,
34,,,,,,,,,,
35,,,,,,,,,,
36,,,,,,,,,,
37,,,,,,,,,,
38,,,,,,,,,,
39,,,,,,,,,,
40,,,,,,,,,,
41,,,,,,,,,,
42,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
45,,,,,,,,,,
46,,,,,,,,,,
47,,,,,,,,,,
48,,,,,,,,,,
49,,,,,,,,,,
50,,,,,,,,,,
51,,,,,,,,,,
52,,,,,,,,,,
53,,,,,,,,,,
54,,,,,,,,,,
55,,,,,,,,,,
56,,,,,,,,,,
57,,,,,,,,,,
58,,,,,,,,,,
59,,,,,,,,,,
60,,,,,,,,,,
61,,,,,,,,,,
62,,,,,,,,,,
63,,,,,,,,,,
64,,,,,,,,,,
65,,,,,,,,,,
66,,,,,,,,,,
67,,,,,,,,,,
68,,,,,,,,,,
69,,,,,,,,,,
70,,,,,,,,,,
71,,,,,,,,,,
72,,,,,,,,,,
73,,,,,,,,,,
74,,,,,,,,,,
75,,,,,,,,,,
76,,,,,,,,,,
77,,,,,,,,,,
78,,,,,,,,,,
79,,,,,,,,,,
80,,,,,,,,,,
81,,,,,,,,,,
82,,,,,,,,,,
83,,,,,,,,,,
84,,,,,,,,,,
85,,,,,,,,,,
86,,,,,,,,,,
87,,,,,,,,,,
88,,,,,,,,,,
89,,,,,,,,,,
90,,,,,,,,,,
91,,,,,,,,,,
92,,,,,,,,,,
93,,,,,,,,,,
94,,,,,,,,,,
95,,,,,,,,,,
96,,,,,,,,,,
97,,,,,,,,,,
98,,,,,,,,,,
99,,,,,,,,,,
100,,,,,,,,,,
101,,,,,,,,,,
102,,,,,,,,,,
103,,,,,,,,,,
104,,,,,,,,,,
105,,,,,,,,,,
106,,,,,,,,,,
107,,,,,,,,,,
108,,,,,,,,,,
109,,,,,,,,,,
110,,,,,,,,,,
111,,,,,,,,,,
112,,,,,,,,,,
113,,,,,,,,,,
114,,,,,,,,,,
115,,,,,,,,,,
116,,,,,,,,,,
117,,,,,,,,,,
118,,,,,,,,,,
119,,,,,,,,,,
120,,,,,,,,,,
121,,,,,,,,,,
122,,,,,,,,,,
123,,,,,,,,,,
124,,,,,,,,,,
125,,,,,,,,,,
126,,,,,,,,,,
127,,,,,,,,,,
128,,,,,,,,,,
129,,,,,,,,,,
130,,,,,,,,,,
131,,,,,,,,,,
132,,,,,,,,,,
