data/BP_videos/2.MOV
Frame number,Hips height,Hips velocity loss,Left ankle height,Right ankle height,Shoulders tilt,Shoulders velocity loss,Step angle,Step duration,Takeoff angle,Torso tilt
-246,,-15.80,,,,10.84,-1.44,0.07,-22.97,
-245,,,,,,,-17.83,0.03,,
-244,,,,,,,-28.90,0.42,,
-243,,,,,,,-0.53,0.07,,
-242,,,,,,,-13.93,0.05,,
-241,,,,,,,-22.96,0.08,,
-240,,,,,,,-4.48,0.08,,
-239,,,,,,,-27.83,0.08,,
-238,,,,,,,-34.20,0.07,,
-237,,,,,,,-33.01,0.05,,
-236,,,,,,,-3.66,0.07,,
-235,,,,,,,-26.38,0.77,,
-234,,,,,,,-9.30,0.07,,
-233,,,,,,,-5.89,0.03,,
-232,,,,,,,-19.69,0.03,,
-231,,,,,,,-33.08,0.05,,
-230,,,,,,,18.59,0.05,,
-229,,,,,,,8.27,0.22,,
-228,,,,,,,-3.40,0.07,,
-227,,,,,,,-27.38,0.05,,
-226,,,,,,,23.52,0.03,,
-225,,,,,,,10.45,0.12,,
-224,,,,,,,-12.67,0.03,,
-223,,,,,,,9.97,0.07,,
-222,,,,,,,,,,
-221,,,,,,,,,,
-220,,,,,,,,,,
-219,,,,,,,,,,
-218,,,,,,,,,,
-217,,,,,,,,,,
-216,,,,,,,,,,
-215,,,,,,,,,,
-214,,,,,,,,,,
-213,,,,,,,,,,
-212,,,,,,,,,,
-211,,,,,,,,,,
-210,,,,,,,,,,
-209,,,,,,,,,,
-208,,,,,,,,,,
-207,,,,,,,,,,
-206,,,,,,,,,,
-205,,,,,,,,,,
-204,,,,,,,,,,
-203,,,,,,,,,,
-202,,,,,,,,,,
-201,,,,,,,,,,
-200,,,,,,,,,,
-199,,,,,,,,,,
-198,,,,,,,,,,
-197,,,,,,,,,,
-196,,,,,,,,,,
-195,,,,,,,,,,
-194,,,,,,,,,,
-193,,,,,,,,,,
-192,,,,,,,,,,
-191,,,,,,,,,,
-190,,,,,,,,,,
-189,,,,,,,,,,
-188,,,,,,,,,,
-187,,,,,,,,,,
-186,,,,,,,,,,
-185,,,,,,,,,,
-184,,,,,,,,,,
-183,,,,,,,,,,
-182,,,,,,,,,,
-181,,,,,,,,,,
-180,,,,,,,,,,
-179,,,,,,,,,,
-178,,,,,,,,,,
-177,,,,,,,,,,
-176,,,,,,,,,,
-175,,,,,,,,,,
-174,,,,,,,,,,
-173,,,,,,,,,,
-172,,,,,,,,,,
-171,,,,,,,,,,
-170,,,,,,,,,,
-169,,,,,,,,,,
-168,,,,,,,,,,
-167,,,,,,,,,,
-166,,,,,,,,,,
-165,,,,,,,,,,
-164,,,,,,,,,,
-163,,,,,,,,,,
-162,40.58,,-22.53,-22.53,-12.70,,,,,-16.92
-161,43.19,,-1.70,-1.70,-24.02,,,,,-14.58
-160,41.29,,-3.71,-1.74,-14.17,,,,,-14.17
-159,42.25,,-4.99,-20.44,-13.91,,,,,-11.19
-158,39.58,,-7.10,-13.45,-10.51,,,,,-10.51
-157,41.36,,-11.19,-8.69,-12.62,,,,,-15.28
-156,40.67,,-11.08,-2.46,-10.02,,,,,-12.66
-155,43.74,,-11.26,0.42,-12.90,,,,,-6.31
-154,45.84,,-5.31,10.94,-7.31,,,,,-10.52
-153,47.04,,-13.06,17.75,-4.03,,,,,-9.13
-152,48.98,,-11.76,14.86,-10.55,,,,,-3.42
-151,43.06,,-18.93,24.81,-4.16,,,,,-3.31
-150,43.85,,-29.88,0.29,-4.93,,,,,-3.92
-149,43.94,,-33.69,-26.86,-11.58,,,,,-2.60
-148,40.02,,-40.34,1.32,-7.91,,,,,-11.06
-147,38.22,,-39.35,4.03,-5.64,,,,,-1.93
-146,38.27,,-36.63,-14.46,-6.09,,,,,-0.30
-145,42.80,,-33.42,2.03,-9.16,,,,,-2.04
-144,44.89,,-31.98,-3.75,-7.15,,,,,-10.52
-143,42.48,,-26.99,-8.73,-6.52,,,,,-9.16
-142,48.31,,-21.63,-3.50,-11.78,,,,,-9.59
-141,50.89,,-24.04,-10.10,-4.02,,,,,-12.15
-140,51.82,,-12.46,-6.73,-9.86,,,,,-9.86
-139,49.59,,-7.73,-14.01,-5.29,,,,,-4.26
-138,52.27,,-1.67,-15.91,-7.63,,,,,-10.81
-137,45.34,,9.35,-24.35,0.51,,,,,-3.22
-136,47.01,,18.99,-21.15,-10.70,,,,,-9.54
-135,50.35,,23.04,-20.80,-2.00,,,,,-5.07
-134,46.29,,27.50,-30.24,-12.94,,,,,-10.45
-133,48.96,,27.48,-34.11,-8.78,,,,,-11.99
-132,46.13,,25.23,-39.70,-7.23,,,,,-13.81
-131,40.20,,13.07,-41.31,-3.29,,,,,-9.39
-130,47.06,,26.64,-34.05,-2.77,,,,,-3.48
-129,40.52,,14.47,-41.56,-7.68,,,,,-6.53
-128,38.06,,7.28,-43.03,-12.39,,,,,-9.42
-127,47.53,,2.29,-33.33,-9.54,,,,,-11.69
-126,43.41,,-9.19,-30.38,-7.35,,,,,-5.18
-125,44.98,,-17.83,-25.32,-10.97,,,,,-11.54
-124,49.25,,-19.57,-29.36,-12.45,,,,,-13.03
-123,47.84,,-27.38,-24.27,-12.55,,,,,-11.01
-122,50.96,,-21.91,-8.35,-16.92,,,,,-15.34
-121,47.85,,-33.14,-1.34,-11.07,,,,,-11.07
-120,47.84,,-29.59,7.45,-8.09,,,,,-13.95
-119,50.91,,-38.45,12.38,-4.62,,,,,-9.23
-118,55.26,,-42.55,19.75,-8.44,,,,,-14.54
-117,52.16,,-46.68,-46.68,-7.11,,,,,-7.11
-116,51.31,,-52.59,-52.59,-7.39,,,,,-6.49
-115,51.85,,-42.56,-0.90,-5.79,,,,,-3.42
-114,47.47,,-50.32,10.50,-1.65,,,,,-3.59
-113,43.88,,-55.08,2.60,-7.96,,,,,-9.37
-112,46.60,,-44.75,-0.16,-7.55,,,,,-5.65
-111,46.01,,-47.52,-8.27,-13.17,,,,,-10.53
-110,46.46,,-40.18,-23.04,-7.53,,,,,-5.62
-109,46.43,,-38.11,-21.79,-1.50,,,,,-8.41
-108,47.83,,-31.52,-25.43,-2.29,,,,,-1.13
-107,47.41,,-24.24,-32.28,-3.34,,,,,-4.56
-106,44.85,,-15.42,-42.29,-2.78,,,,,-2.07
-105,42.17,,-8.65,-40.36,-0.78,,,,,-2.26
-104,43.51,,7.73,-41.72,-4.43,,,,,-4.43
-103,44.08,,16.67,-51.29,-1.51,,,,,-3.81
-102,41.54,,19.01,-60.45,-1.98,,,,,-0.63
-101,42.54,,12.49,-57.27,-0.54,,,,,-5.17
-100,38.91,,17.92,-62.56,-5.23,,,,,-6.41
-99,38.36,,14.25,-62.82,-7.03,,,,,-10.86
-98,39.94,,9.78,-61.20,-6.90,,,,,-5.88
-97,38.26,,-10.03,-59.64,-8.41,,,,,-8.07
